Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,Time
64.00,+2.57%,0.15,2.58,5.00,1.84,-0.16,-8.00%,20,56,0.36,21.58%,Call,02/12/21
64.50,+1.81%,0.22,2.61,5.00,1.13,-0.12,-9.60%,34,73,0.47,132.10%,Call,02/12/21
65.00,+1.05%,0.05,0.75,1.44,0.65,-0.29,-30.85%,41,570,0.07,32.13%,Call,02/12/21
65.50,+0.29%,0.01,0.38,0.74,0.31,-0.24,-43.64%,26,320,0.08,6.42%,Call,02/12/21
66.00,-0.47%,0.09,0.17,0.25,0.15,-0.05,-25.00%,"1,608","14,298",0.11,8.51%,Call,02/12/21
66.50,-1.23%,0.04,0.10,0.15,0.05,-0.03,-37.50%,29,631,0.05,8.84%,Call,02/12/21
67.00,-1.99%,0.01,0.02,0.03,0.04,0.00,unch,47,"20,103",0.00,9.87%,Call,02/12/21
67.50,-2.76%,0.01,0.06,0.10,0.02,0.00,unch,3,228,0.01,12.68%,Call,02/12/21
68.00,-3.52%,0.01,0.03,0.05,0.01,-0.02,-66.67%,1,"1,510",0.00,13.64%,Call,02/12/21
68.50,-4.28%,0.02,0.80,1.58,0.05,0.01,+25.00%,100,117,0.85,0.00%,Call,02/10/21
69.00,-5.04%,0.01,0.02,0.02,0.01,0.00,unch,12,952,0.01,18.32%,Call,02/12/21
69.50,-5.80%,0.01,0.10,0.19,0.01,0.01,unch,1,3,0.33,0.00%,Call,02/08/21
70.00,-6.56%,0.01,0.06,0.10,0.01,0.00,unch,2,103,0.02,0.00%,Call,02/08/21
70.50,-7.32%,0.01,0.83,1.65,0.06,0.06,unch,15,15,1.00,0.00%,Call,01/22/21
71.00,-8.08%,0.01,0.20,0.39,0.02,0.01,+100.00%,9,36,0.25,0.00%,Call,02/05/21
72.00,-9.61%,0.01,0.33,0.65,0.01,-0.07,-87.50%,3,28,0.11,0.00%,Call,02/05/21
73.00,-11.13%,0.01,0.16,0.30,0.03,0.01,+50.00%,10,18,0.56,0.00%,Call,02/08/21
74.00,-12.65%,0.01,0.03,0.05,0.01,0.00,unch,1,58,0.02,0.00%,Call,02/11/21
75.00,-14.17%,0.01,0.13,0.24,0.01,-0.03,-75.00%,2,2,1.00,0.00%,Call,01/22/21
76.00,-15.69%,0.01,0.83,1.65,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
77.00,-17.22%,0.01,0.16,0.30,0.05,0.05,unch,1,1,1.00,0.00%,Call,01/06/21
78.00,-18.74%,0.01,0.83,1.65,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
79.00,-20.26%,0.01,0.16,0.30,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
80.00,-21.78%,0.01,0.83,1.65,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
81.00,-23.31%,0.01,0.13,0.24,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
82.00,-24.83%,0.01,0.16,0.30,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
40.00,-39.11%,0.00,0.83,1.65,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
45.00,-31.50%,0.01,0.20,0.39,0.02,0.02,unch,1,1,1.00,0.00%,Put,01/11/21
50.00,-23.88%,0.01,0.88,1.74,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
52.00,-20.84%,0.01,0.27,0.53,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
53.00,-19.32%,0.01,0.87,1.73,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
54.00,-17.80%,0.02,0.80,1.57,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
55.00,-16.27%,0.02,0.84,1.66,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
56.00,-14.75%,0.01,0.03,0.05,0.04,-0.10,-71.43%,4,4,1.00,59.19%,Put,01/19/21
57.00,-13.23%,0.01,0.03,0.05,0.01,-0.09,-90.00%,10,35,0.29,53.47%,Put,02/10/21
58.00,-11.71%,0.01,0.03,0.06,0.06,0.00,unch,5,13,0.38,48.96%,Put,02/09/21
59.00,-10.18%,0.01,0.02,0.03,0.04,0.01,+33.33%,10,10,1.00,39.59%,Put,02/03/21
59.50,-9.42%,0.01,0.04,0.07,0.19,0.18,"+1,800.00%",20,21,0.95,41.22%,Put,01/29/21
60.00,-8.66%,0.01,0.05,0.08,0.01,-0.02,-66.67%,1,545,0.00,39.10%,Put,02/11/21
60.50,-7.90%,0.01,0.06,0.11,0.03,-0.16,-84.21%,3,947,0.00,33.61%,Put,02/12/21
61.00,-7.14%,0.01,0.04,0.07,0.03,0.00,unch,31,423,0.07,30.76%,Put,02/12/21
61.50,-6.38%,0.01,0.05,0.09,0.39,0.39,unch,1,1,1.00,30.71%,Put,01/29/21
62.00,-5.62%,0.01,0.02,0.03,0.01,0.00,unch,10,"2,808",0.00,20.95%,Put,02/12/21
62.50,-4.86%,0.01,0.05,0.09,0.01,-0.04,-80.00%,1,23,0.04,24.50%,Put,02/08/21
63.00,-4.09%,0.01,0.35,0.69,0.01,-0.01,-50.00%,1,"2,231",0.00,38.24%,Put,02/10/21
63.50,-3.33%,0.01,0.81,1.60,0.08,-0.13,-61.90%,1,289,0.00,50.52%,Put,02/08/21
64.00,-2.57%,0.02,0.07,0.11,0.07,0.00,unch,34,"3,397",0.01,16.19%,Put,02/12/21
64.50,-1.81%,0.01,0.09,0.16,0.09,0.01,+12.50%,3,331,0.01,13.60%,Put,02/12/21
65.00,-1.05%,0.05,0.13,0.20,0.13,-0.04,-23.53%,"1,549","3,253",0.48,11.11%,Put,02/12/21
65.50,-0.29%,0.01,0.22,0.43,0.34,0.11,+47.83%,55,"5,092",0.01,12.42%,Put,02/12/21
66.00,+0.47%,0.26,0.53,0.80,0.52,-0.09,-14.75%,129,"11,873",0.01,9.63%,Put,02/12/21
66.50,+1.23%,0.07,2.46,4.85,0.78,-0.22,-22.00%,7,15,0.47,59.61%,Put,02/08/21
67.00,+1.99%,0.42,1.84,3.25,1.58,0.11,+7.48%,1,"10,883",0.00,21.33%,Put,02/12/21
67.50,+2.76%,0.10,1.65,3.20,0.00,0.00,unch,0,0,0.00,63.41%,Put,N/A
68.00,+3.52%,1.07,2.21,3.35,2.19,-0.84,-27.72%,3,64,0.05,57.50%,Put,02/05/21
68.50,+4.28%,1.62,2.81,4.00,0.00,0.00,unch,0,0,0.00,67.36%,Put,N/A
69.00,+5.04%,2.06,3.28,4.50,3.05,-0.17,-5.28%,1,228,0.00,72.15%,Put,02/11/21
69.50,+5.80%,1.84,3.42,5.00,0.00,0.00,unch,0,0,0.00,76.77%,Put,N/A
70.00,+6.56%,3.10,4.58,6.05,5.00,0.79,+18.76%,1,8,0.13,43.62%,Put,01/29/21
70.50,+7.32%,3.60,4.95,6.30,0.00,0.00,unch,0,0,0.00,38.56%,Put,N/A
71.00,+8.08%,4.20,5.38,6.55,6.57,0.69,+11.73%,3,1,3.00,33.29%,Put,01/29/21
72.00,+9.61%,5.15,6.78,8.40,5.95,-1.10,-15.60%,1,2,0.50,67.55%,Put,01/26/21
73.00,+11.13%,5.85,7.55,9.25,7.44,-0.76,-9.27%,2,4,0.50,60.59%,Put,02/10/21
74.00,+12.65%,6.60,8.55,10.50,0.00,0.00,unch,0,0,0.00,66.24%,Put,N/A
75.00,+14.17%,8.00,9.70,11.40,9.29,0.34,+3.80%,4,4,1.00,82.11%,Put,02/05/21
76.00,+15.69%,8.55,10.55,12.55,0.00,0.00,unch,0,0,0.00,77.02%,Put,N/A
77.00,+17.22%,9.50,11.43,13.35,0.00,0.00,unch,0,0,0.00,68.84%,Put,N/A
78.00,+18.74%,10.40,12.45,14.50,0.00,0.00,unch,0,0,0.00,76.70%,Put,N/A
79.00,+20.26%,11.35,13.43,15.50,0.00,0.00,unch,0,0,0.00,77.67%,Put,N/A
80.00,+21.78%,12.60,14.55,16.50,0.00,0.00,unch,0,0,0.00,96.84%,Put,N/A
81.00,+23.31%,13.55,15.48,17.40,0.00,0.00,unch,0,0,0.00,93.21%,Put,N/A
82.00,+24.83%,14.35,16.43,18.50,0.00,0.00,unch,0,0,0.00,90.19%,Put,N/A
"Downloaded from Barchart.com as of 02-16-2021 08:26am CST"
