Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,Time
84.50,+6.42%,5.15,7.08,9.00,2.78,2.78,unch,178,178,1.00,76.97%,Call,02/01/21
85.00,+5.87%,4.65,6.58,8.50,5.10,0.30,+6.25%,1,144,0.01,121.91%,Call,02/12/21
85.50,+5.32%,2.50,4.88,7.25,3.91,0.91,+30.33%,5,7,0.71,28.04%,Call,02/05/21
86.00,+4.76%,3.80,5.65,7.50,4.24,0.67,+18.77%,1,564,0.00,112.68%,Call,02/12/21
86.50,+4.21%,1.60,4.05,6.50,3.80,1.76,+86.27%,10,27,0.37,31.57%,Call,02/09/21
87.00,+3.65%,0.62,2.59,4.55,3.12,-0.11,-3.41%,23,"1,270",0.02,57.02%,Call,02/12/21
87.50,+3.10%,0.55,2.98,5.40,2.22,-0.70,-23.97%,1,101,0.01,22.90%,Call,02/11/21
88.00,+2.55%,1.79,3.40,5.00,2.17,-0.13,-5.65%,3,"1,119",0.00,82.28%,Call,02/12/21
88.50,+1.99%,0.23,2.62,5.00,2.13,0.52,+32.30%,1,44,0.02,34.24%,Call,02/09/21
89.00,+1.44%,1.25,1.90,2.55,1.72,0.39,+29.32%,25,"1,841",0.01,20.58%,Call,02/12/21
89.50,+0.89%,0.16,2.51,4.85,1.28,0.30,+30.61%,22,41,0.54,18.08%,Call,02/12/21
90.00,+0.33%,0.90,1.05,1.20,1.05,0.31,+41.89%,"4,692","7,137",0.66,19.57%,Call,02/12/21
90.50,-0.22%,0.20,1.10,2.00,0.73,0.14,+23.73%,27,791,0.03,18.06%,Call,02/12/21
91.00,-0.78%,0.50,0.65,0.80,0.49,0.06,+13.95%,"2,095","13,902",0.15,20.87%,Call,02/12/21
91.50,-1.33%,0.01,2.43,4.85,0.38,0.03,+8.57%,38,30,1.27,18.39%,Call,02/12/21
92.00,-1.88%,0.05,0.28,0.50,0.28,-0.06,-17.65%,8,"1,332",0.01,19.03%,Call,02/12/21
92.50,-2.44%,0.05,2.50,4.95,0.19,-0.11,-36.67%,1,40,0.03,19.12%,Call,02/12/21
93.00,-2.99%,0.04,0.09,0.14,0.14,0.04,+40.00%,106,"14,750",0.01,19.84%,Call,02/12/21
93.50,-3.54%,0.02,0.11,0.21,0.13,-0.63,-82.89%,21,44,0.48,21.13%,Call,02/10/21
94.00,-4.10%,0.01,2.41,4.80,0.10,-0.02,-16.67%,75,224,0.33,84.76%,Call,02/10/21
94.50,-4.65%,0.01,2.41,4.80,0.25,-0.19,-43.18%,1,1,1.00,88.52%,Call,01/29/21
95.00,-5.20%,0.02,1.14,2.25,0.02,-0.04,-66.67%,1,"4,942",0.00,0.00%,Call,02/11/21
96.00,-6.31%,0.01,0.08,0.15,0.06,0.03,+100.00%,20,60,0.33,0.00%,Call,02/10/21
97.00,-7.42%,0.01,2.48,4.95,0.08,0.02,+33.33%,5,245,0.02,107.84%,Call,02/04/21
98.00,-8.53%,0.02,0.03,0.04,0.01,0.00,unch,1,"15,262",0.00,27.10%,Call,02/12/21
99.00,-9.63%,0.01,2.51,5.00,0.04,-0.21,-84.00%,7,8,0.88,0.00%,Call,01/25/21
100.00,-10.74%,0.04,0.06,0.08,0.06,-0.01,-14.29%,2,290,0.01,0.00%,Call,02/01/21
101.00,-11.85%,0.01,2.43,4.85,0.05,0.03,+150.00%,8,8,1.00,0.00%,Call,02/02/21
102.00,-12.96%,0.01,2.43,4.85,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
103.00,-14.06%,0.02,2.51,5.00,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
104.00,-15.17%,0.02,2.43,4.85,0.01,-0.03,-75.00%,2,4,0.50,0.00%,Call,02/03/21
105.00,-16.28%,0.01,2.41,4.80,0.01,-0.01,-50.00%,2,3,0.67,0.00%,Call,01/29/21
106.00,-17.39%,0.02,2.43,4.85,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
107.00,-18.49%,0.02,2.43,4.85,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
108.00,-19.60%,0.01,2.43,4.85,0.04,0.04,unch,1,1,1.00,0.00%,Call,01/06/21
109.00,-20.71%,0.01,2.51,5.00,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
110.00,-21.82%,0.01,2.51,5.00,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
45.00,-50.17%,0.00,0.05,0.10,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
50.00,-44.63%,0.01,2.51,5.00,0.04,0.04,unch,1,1,1.00,0.00%,Put,01/05/21
55.00,-39.09%,0.01,0.02,0.03,0.05,0.05,unch,3,3,1.00,0.00%,Put,01/06/21
60.00,-33.55%,0.01,2.28,4.55,0.09,0.09,unch,1,1,1.00,0.00%,Put,12/28/20
62.00,-31.34%,0.01,2.48,4.95,0.00,0.00,unch,0,1,0.00,0.00%,Put,N/A
63.00,-30.23%,0.02,2.24,4.45,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
64.00,-29.13%,0.02,0.13,0.24,0.09,0.03,+50.00%,1,100,0.01,0.00%,Put,02/08/21
65.00,-28.02%,0.01,2.23,4.45,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
66.00,-26.91%,0.02,2.24,4.45,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
67.00,-25.80%,0.01,2.23,4.45,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
68.00,-24.70%,0.01,2.23,4.45,0.21,0.21,unch,7,7,1.00,0.00%,Put,01/04/21
69.00,-23.59%,0.01,2.23,4.45,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
70.00,-22.48%,0.03,2.24,4.45,0.08,-0.01,-11.11%,1,4,0.25,0.00%,Put,01/25/21
71.00,-21.37%,0.02,2.24,4.45,0.31,0.31,unch,7,7,1.00,0.00%,Put,01/04/21
72.00,-20.27%,0.02,2.49,4.95,0.02,-0.12,-85.71%,2,1,2.00,0.00%,Put,02/03/21
73.00,-19.16%,0.03,2.24,4.45,0.01,-0.28,-96.55%,1,2,0.50,0.00%,Put,01/19/21
74.00,-18.05%,0.05,2.25,4.45,0.05,-0.38,-88.37%,8,20,0.40,0.00%,Put,02/02/21
75.00,-16.94%,0.05,2.25,4.45,0.05,-0.45,-90.00%,10,121,0.08,0.00%,Put,02/04/21
76.00,-15.84%,0.03,2.24,4.45,0.01,-0.60,-98.36%,14,431,0.03,0.00%,Put,02/04/21
77.00,-14.73%,0.01,2.48,4.95,0.02,0.01,+100.00%,1,20,0.05,0.00%,Put,02/08/21
78.00,-13.62%,0.02,2.49,4.95,0.02,-0.03,-60.00%,3,308,0.01,0.00%,Put,02/08/21
79.00,-12.51%,0.01,2.48,4.95,0.02,-0.27,-93.10%,2,273,0.01,0.00%,Put,02/09/21
80.00,-11.41%,0.01,2.48,4.95,0.01,-0.04,-80.00%,2,"1,105",0.00,0.00%,Put,02/11/21
81.00,-10.30%,0.01,0.17,0.32,0.03,0.00,unch,2,"1,619",0.00,0.00%,Put,02/11/21
82.00,-9.19%,0.02,0.11,0.20,0.08,0.05,+166.67%,1,409,0.00,0.00%,Put,02/11/21
83.00,-8.08%,0.02,1.10,2.17,0.09,0.04,+80.00%,20,967,0.02,39.64%,Put,02/12/21
83.50,-7.53%,0.01,1.10,2.18,0.69,-0.77,-52.74%,24,48,0.50,0.00%,Put,02/02/21
84.00,-6.98%,0.02,0.07,0.12,0.11,0.05,+83.33%,15,"3,705",0.00,36.58%,Put,02/12/21
84.50,-6.42%,0.01,1.11,2.21,0.05,-0.58,-92.06%,1,93,0.01,71.73%,Put,02/10/21
85.00,-5.87%,0.05,0.15,0.24,0.10,0.00,unch,16,"2,544",0.01,31.11%,Put,02/12/21
85.50,-5.32%,0.01,2.51,5.00,0.15,-0.44,-74.58%,15,119,0.13,100.11%,Put,02/09/21
86.00,-4.76%,0.02,0.21,0.39,0.07,-0.07,-50.00%,900,726,1.24,24.27%,Put,02/12/21
86.50,-4.21%,0.04,2.27,4.50,0.21,-0.17,-44.74%,1,34,0.03,85.65%,Put,02/10/21
87.00,-3.65%,0.07,0.26,0.45,0.18,-0.19,-51.35%,25,"1,908",0.01,25.22%,Put,02/12/21
87.50,-3.10%,0.14,2.57,5.00,0.29,-0.04,-12.12%,2,152,0.01,83.60%,Put,02/10/21
88.00,-2.55%,0.04,0.40,0.76,0.25,-0.37,-59.68%,"1,139","1,505",0.76,22.01%,Put,02/12/21
88.50,-1.99%,0.01,0.33,0.64,0.33,-0.45,-57.69%,974,30,32.47,21.24%,Put,02/12/21
89.00,-1.44%,0.18,0.51,0.83,0.49,-0.49,-50.00%,21,"2,060",0.01,21.86%,Put,02/12/21
89.50,-0.89%,0.05,0.32,0.58,0.69,-0.55,-44.35%,11,761,0.01,13.68%,Put,02/12/21
90.00,-0.33%,0.04,2.32,4.60,0.84,-0.32,-27.59%,26,688,0.04,21.11%,Put,02/12/21
90.50,+0.22%,0.02,2.41,4.80,0.00,0.00,unch,0,0,0.00,49.71%,Put,N/A
91.00,+0.78%,0.04,2.40,4.75,3.10,-2.96,-48.84%,1,449,0.00,43.45%,Put,02/04/21
91.50,+1.33%,0.02,2.41,4.80,4.15,4.15,unch,66,66,1.00,37.25%,Put,01/22/21
92.00,+1.88%,0.26,2.55,4.85,6.96,2.56,+58.18%,1,107,0.01,33.13%,Put,02/01/21
92.50,+2.44%,1.84,3.67,5.50,0.00,0.00,unch,0,0,0.00,51.30%,Put,N/A
93.00,+2.99%,2.16,4.08,6.00,3.35,-1.65,-33.00%,4,222,0.02,53.05%,Put,02/11/21
93.50,+3.54%,1.16,3.53,5.90,0.00,0.00,unch,0,0,0.00,28.73%,Put,N/A
94.00,+4.10%,1.53,3.94,6.35,6.35,1.50,+30.93%,1,129,0.01,28.11%,Put,01/22/21
94.50,+4.65%,2.11,4.48,6.85,0.00,0.00,unch,0,0,0.00,32.22%,Put,N/A
95.00,+5.20%,2.51,4.93,7.35,4.95,-2.87,-36.70%,10,10,1.00,32.61%,Put,02/09/21
96.00,+6.31%,5.05,7.03,9.00,0.00,0.00,unch,0,0,0.00,72.10%,Put,N/A
97.00,+7.42%,4.55,6.95,9.35,0.00,0.00,unch,0,0,0.00,42.76%,Put,N/A
98.00,+8.53%,5.50,7.93,10.35,0.00,0.00,unch,0,0,0.00,45.81%,Put,N/A
99.00,+9.63%,6.50,8.95,11.40,0.00,0.00,unch,0,0,0.00,51.40%,Put,N/A
100.00,+10.74%,7.50,9.90,12.30,0.00,0.00,unch,0,0,0.00,52.46%,Put,N/A
101.00,+11.85%,8.50,10.93,13.35,0.00,0.00,unch,0,0,0.00,58.00%,Put,N/A
102.00,+12.96%,9.50,11.93,14.35,0.00,0.00,unch,0,0,0.00,61.86%,Put,N/A
103.00,+14.06%,10.50,12.95,15.40,0.00,0.00,unch,0,0,0.00,67.30%,Put,N/A
104.00,+15.17%,11.50,13.90,16.30,0.00,0.00,unch,0,0,0.00,67.46%,Put,N/A
105.00,+16.28%,12.50,14.95,17.40,18.45,1.30,+7.58%,3,3,1.00,74.72%,Put,01/29/21
106.00,+17.39%,13.50,15.93,18.35,0.00,0.00,unch,0,0,0.00,76.47%,Put,N/A
107.00,+18.49%,14.50,16.95,19.40,0.00,0.00,unch,0,0,0.00,81.85%,Put,N/A
108.00,+19.60%,15.50,17.95,20.40,0.00,0.00,unch,0,0,0.00,85.31%,Put,N/A
109.00,+20.71%,16.50,18.95,21.40,0.00,0.00,unch,0,0,0.00,88.71%,Put,N/A
110.00,+21.82%,17.50,19.93,22.35,22.10,22.10,unch,3,3,1.00,89.99%,Put,12/31/20
"Downloaded from Barchart.com as of 02-16-2021 08:27am CST"
