Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,Time
39.50,-22.25%,0.00,1.31,2.61,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
40.00,-23.80%,0.00,0.57,1.13,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
40.50,-25.35%,0.00,0.05,0.10,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
20.00,-38.10%,0.01,0.07,0.12,0.02,-0.02,-50.00%,1,3,0.33,0.00%,Put,02/02/21
22.00,-31.91%,0.01,0.92,1.83,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
22.50,-30.36%,0.01,0.92,1.82,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
23.00,-28.81%,0.01,0.80,1.59,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
24.00,-25.72%,0.01,0.06,0.11,0.10,-0.21,-67.74%,2,81,0.02,0.00%,Put,02/01/21
24.50,-24.17%,0.01,0.70,1.39,0.02,0.02,unch,1,1,1.00,0.00%,Put,02/18/21
25.00,-22.62%,0.01,0.02,0.02,0.02,0.01,+100.00%,16,446,0.04,0.00%,Put,02/23/21
25.50,-21.08%,0.01,0.02,0.03,0.02,0.01,+100.00%,16,"1,150",0.01,0.00%,Put,02/23/21
26.00,-19.53%,0.01,0.02,0.02,0.02,-0.02,-50.00%,5,130,0.04,0.00%,Put,02/22/21
26.50,-17.98%,0.01,0.03,0.04,0.02,-0.01,-33.33%,109,141,0.77,0.00%,Put,02/24/21
27.00,-16.43%,0.01,0.03,0.04,0.02,0.00,unch,8,230,0.03,0.00%,Put,02/24/21
27.50,-14.89%,0.01,0.02,0.03,0.02,-0.01,-33.33%,5,42,0.12,0.00%,Put,02/23/21
28.00,-13.34%,0.01,0.04,0.07,0.03,-0.01,-25.00%,1,"2,184",0.00,60.52%,Put,02/26/21
28.50,-11.79%,0.02,0.05,0.08,0.03,0.00,unch,67,525,0.13,54.20%,Put,02/26/21
29.00,-10.24%,0.01,0.03,0.04,0.04,0.00,unch,49,128,0.38,50.64%,Put,02/26/21
29.50,-8.70%,0.02,0.05,0.08,0.05,-0.02,-28.57%,472,157,3.01,46.22%,Put,02/26/21
30.00,-7.15%,0.04,0.07,0.10,0.07,-0.03,-30.00%,112,"37,462",0.00,42.74%,Put,02/26/21
30.50,-5.60%,0.07,0.11,0.14,0.11,0.01,+10.00%,133,"1,579",0.08,40.41%,Put,02/26/21
31.00,-4.05%,0.12,0.16,0.19,0.16,0.01,+6.67%,"1,628","10,381",0.16,36.98%,Put,02/26/21
31.50,-2.51%,0.17,0.23,0.28,0.18,-0.01,-5.26%,"1,742",733,2.38,29.26%,Put,02/26/21
32.00,-0.96%,0.33,0.39,0.45,0.42,0.18,+75.00%,"2,555","1,749",1.46,33.91%,Put,02/26/21
32.50,+0.59%,0.51,0.61,0.70,0.55,0.16,+41.03%,"1,644","17,196",0.10,26.75%,Put,02/26/21
33.00,+2.14%,0.80,0.90,1.00,0.83,0.21,+33.87%,698,"2,869",0.24,22.95%,Put,02/26/21
33.50,+3.68%,1.09,1.42,1.75,1.42,0.58,+69.05%,930,666,1.40,38.78%,Put,02/26/21
34.00,+5.23%,1.52,1.81,2.09,1.56,0.37,+31.09%,129,"5,698",0.02,60.42%,Put,02/26/21
34.50,+6.78%,1.99,2.28,2.56,2.14,0.52,+32.10%,45,"1,257",0.04,66.66%,Put,02/26/21
35.00,+8.33%,2.47,2.84,3.20,2.59,1.03,+66.03%,6,18,0.33,85.71%,Put,02/26/21
35.50,+9.87%,1.77,3.41,5.05,2.00,-1.41,-41.35%,15,13,1.15,68.17%,Put,02/25/21
36.00,+11.42%,1.94,3.89,5.85,2.73,2.73,unch,2,6,0.33,73.13%,Put,02/25/21
36.50,+12.97%,2.26,4.31,6.35,0.00,0.00,unch,0,0,0.00,67.48%,Put,N/A
37.00,+14.52%,2.80,4.80,6.80,0.00,0.00,unch,0,0,0.00,72.19%,Put,N/A
37.50,+16.06%,3.95,5.58,7.20,6.15,6.15,unch,6,6,1.00,111.07%,Put,02/10/21
38.00,+17.61%,3.90,5.78,7.65,0.00,0.00,unch,0,0,0.00,77.82%,Put,N/A
39.00,+20.71%,4.65,6.65,8.65,0.00,0.00,unch,0,0,0.00,250.52%,Put,N/A
39.50,+22.25%,4.65,6.90,9.15,0.00,0.00,unch,0,0,0.00,257.95%,Put,N/A
40.00,+23.80%,6.00,7.80,9.60,0.00,0.00,unch,0,0,0.00,102.09%,Put,N/A
40.50,+25.35%,7.10,8.60,10.10,0.00,0.00,unch,0,0,0.00,149.18%,Put,N/A
"Downloaded from Barchart.com as of 03-01-2021 08:09am CST"
