Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,Time
77.00,-3.58%,0.04,0.11,0.18,0.08,0.01,+14.29%,27,"5,678",0.00,20.38%,Call,02/12/21
77.50,-4.25%,0.01,0.80,1.58,0.07,-0.01,-12.50%,1,7,0.14,0.00%,Call,02/11/21
78.00,-4.92%,0.02,0.11,0.19,0.09,-0.02,-18.18%,1,"2,217",0.00,26.47%,Call,02/12/21
78.50,-5.60%,0.04,0.81,1.58,0.91,0.91,unch,34,34,1.00,0.00%,Call,01/19/21
79.00,-6.27%,0.03,0.08,0.12,0.07,-0.01,-12.50%,2,"2,747",0.00,0.00%,Call,02/05/21
79.50,-6.94%,0.01,0.80,1.58,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
80.00,-7.61%,0.02,0.06,0.10,0.03,-0.03,-50.00%,2,450,0.00,29.74%,Call,02/12/21
80.50,-8.29%,0.01,0.80,1.58,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
81.00,-8.96%,0.03,0.22,0.41,0.03,-0.01,-25.00%,20,187,0.11,0.00%,Call,02/08/21
82.00,-10.30%,0.03,0.04,0.05,0.03,0.00,unch,5,77,0.06,37.84%,Call,02/12/21
83.00,-11.65%,0.05,0.82,1.58,0.01,-0.04,-80.00%,1,52,0.02,0.00%,Call,02/09/21
84.00,-12.99%,0.02,0.71,1.40,0.04,-0.13,-76.47%,2,6,0.33,0.00%,Call,02/02/21
85.00,-14.34%,0.01,0.80,1.58,0.06,-0.06,-50.00%,10,376,0.03,0.00%,Call,01/28/21
86.00,-15.68%,0.01,0.80,1.58,0.04,-0.41,-91.11%,4,5,0.80,0.00%,Call,02/05/21
90.00,-21.07%,0.02,0.03,0.03,0.04,-0.06,-60.00%,2,3,0.67,0.00%,Call,01/12/21
40.00,-46.19%,0.01,0.85,1.68,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
45.00,-39.47%,0.01,0.10,0.18,0.05,0.05,unch,4,4,1.00,0.00%,Put,01/11/21
50.00,-32.74%,0.01,0.80,1.59,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
51.00,-31.40%,0.01,0.80,1.59,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
52.00,-30.05%,0.01,0.80,1.58,0.00,0.00,unch,0,3,0.00,0.00%,Put,N/A
53.00,-28.71%,0.01,0.80,1.59,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
54.00,-27.36%,0.01,0.80,1.58,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
55.00,-26.02%,0.03,0.81,1.58,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
56.00,-24.67%,0.05,0.82,1.58,0.19,-0.01,-5.00%,2,2,1.00,0.00%,Put,01/28/21
57.00,-23.33%,0.06,0.83,1.59,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
58.00,-21.98%,0.08,0.83,1.58,0.17,-0.11,-39.29%,2,2,1.00,0.00%,Put,02/01/21
59.00,-20.63%,0.11,0.81,1.50,0.11,-0.32,-74.42%,4,4,1.00,0.00%,Put,01/11/21
60.00,-19.29%,0.03,0.32,0.60,0.06,-0.01,-14.29%,3,11,0.27,0.00%,Put,02/08/21
61.00,-17.94%,0.23,0.91,1.58,0.05,-0.15,-75.00%,1,4,0.25,0.00%,Put,02/04/21
62.00,-16.60%,0.10,0.84,1.58,0.20,0.03,+17.65%,3,10,0.30,0.00%,Put,01/15/21
63.00,-15.25%,0.01,0.06,0.10,0.07,-0.03,-30.00%,1,139,0.01,65.85%,Put,02/04/21
64.00,-13.91%,0.01,0.06,0.10,0.11,0.06,+120.00%,3,24,0.13,60.48%,Put,02/10/21
65.00,-12.56%,0.01,0.21,0.41,0.01,-0.06,-85.71%,13,118,0.11,0.00%,Put,02/09/21
66.00,-11.22%,0.01,0.10,0.19,0.04,-0.03,-42.86%,1,484,0.00,0.00%,Put,02/08/21
67.00,-9.87%,0.04,0.40,0.75,0.04,0.00,unch,1,"3,958",0.00,0.00%,Put,02/11/21
67.50,-9.20%,0.01,0.80,1.58,0.08,0.08,unch,7,7,1.00,0.00%,Put,02/10/21
68.00,-8.53%,0.01,0.06,0.11,0.03,-0.02,-40.00%,2,412,0.00,35.28%,Put,02/12/21
68.50,-7.86%,0.04,0.81,1.58,0.09,-1.25,-93.28%,5,6,0.83,0.00%,Put,02/08/21
69.00,-7.18%,0.05,2.45,4.85,0.05,0.00,unch,28,933,0.03,33.21%,Put,02/12/21
69.50,-6.51%,0.01,0.79,1.57,0.01,-0.07,-87.50%,1,199,0.01,0.00%,Put,02/11/21
70.00,-5.84%,0.05,0.11,0.17,0.08,-0.01,-11.11%,22,"1,360",0.02,30.77%,Put,02/12/21
70.50,-5.17%,0.01,0.59,1.17,1.01,-0.57,-36.08%,8,15,0.53,52.05%,Put,02/02/21
71.00,-4.49%,0.07,0.11,0.15,0.10,-0.10,-50.00%,15,"2,068",0.01,26.37%,Put,02/12/21
71.50,-3.82%,0.05,0.19,0.32,1.36,0.04,+3.03%,20,9,2.22,27.87%,Put,01/26/21
72.00,-3.15%,0.05,0.15,0.25,0.22,-0.19,-46.34%,12,923,0.01,25.89%,Put,02/12/21
72.50,-2.48%,0.12,0.21,0.30,0.34,-0.19,-35.85%,3,464,0.01,21.77%,Put,02/12/21
73.00,-1.80%,0.15,0.28,0.41,0.39,-0.30,-43.48%,50,"3,404",0.01,23.90%,Put,02/12/21
73.50,-1.13%,0.31,0.50,0.69,0.52,-0.31,-37.35%,18,26,0.69,23.00%,Put,02/12/21
74.00,-0.46%,0.01,0.50,0.98,0.74,-0.51,-40.80%,21,"2,123",0.01,23.49%,Put,02/12/21
74.50,+0.22%,0.64,0.97,1.30,1.00,-0.17,-14.53%,1,112,0.01,23.84%,Put,02/12/21
75.00,+0.89%,0.18,2.11,4.05,1.46,-0.23,-13.61%,1,618,0.00,28.46%,Put,02/12/21
75.50,+1.56%,0.55,2.35,4.15,5.60,3.20,+133.33%,1,98,0.01,44.26%,Put,01/27/21
76.00,+2.23%,0.07,2.31,4.55,2.05,-1.87,-47.70%,7,"2,999",0.00,25.81%,Put,02/12/21
76.50,+2.91%,0.39,2.70,5.00,0.00,0.00,unch,0,0,0.00,34.51%,Put,N/A
77.00,+3.58%,2.37,3.01,3.65,3.77,-1.57,-29.40%,9,88,0.10,31.90%,Put,02/05/21
77.50,+4.25%,2.17,3.24,4.30,4.04,-3.06,-43.10%,1,7,0.14,21.24%,Put,02/05/21
78.00,+4.92%,3.15,4.05,4.95,4.80,0.47,+10.85%,1,30,0.03,40.32%,Put,02/11/21
78.50,+5.60%,3.25,4.08,4.90,0.00,0.00,unch,0,0,0.00,56.56%,Put,N/A
79.00,+6.27%,4.30,5.03,5.75,0.00,0.00,unch,0,1,0.00,45.73%,Put,N/A
79.50,+6.94%,4.15,5.30,6.45,0.00,0.00,unch,0,0,0.00,36.48%,Put,N/A
80.00,+7.61%,5.10,6.32,7.55,8.62,4.22,+95.91%,2,31,0.06,64.28%,Put,02/01/21
80.50,+8.29%,4.95,6.98,9.00,0.00,0.00,unch,0,0,0.00,73.17%,Put,N/A
81.00,+8.96%,5.30,7.40,9.50,0.00,0.00,unch,0,0,0.00,73.67%,Put,N/A
82.00,+10.30%,6.30,8.40,10.50,0.00,0.00,unch,0,0,0.00,80.00%,Put,N/A
83.00,+11.65%,7.20,9.35,11.50,0.00,0.00,unch,0,0,0.00,84.01%,Put,N/A
84.00,+12.99%,8.20,10.35,12.50,0.00,0.00,unch,0,0,0.00,89.82%,Put,N/A
85.00,+14.34%,9.10,11.30,13.50,13.60,5.35,+64.85%,3,3,1.00,93.18%,Put,01/27/21
86.00,+15.68%,9.90,12.20,14.50,0.00,0.00,unch,0,0,0.00,93.63%,Put,N/A
90.00,+21.07%,14.00,16.25,18.50,0.00,0.00,unch,0,0,0.00,116.14%,Put,N/A
"Downloaded from Barchart.com as of 02-16-2021 08:29am CST"
