Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,Time
117.00,-3.90%,0.10,0.61,1.11,0.28,-0.01,-3.45%,12,56,0.21,27.41%,Call,02/26/21
117.50,-4.34%,0.08,0.19,0.29,0.22,-0.07,-24.14%,1,26,0.04,26.13%,Call,02/25/21
118.00,-4.79%,0.04,0.51,0.98,0.15,0.01,+7.14%,4,12,0.33,26.53%,Call,02/26/21
118.50,-5.23%,0.04,0.17,0.30,0.11,-0.08,-42.11%,1,8,0.13,29.19%,Call,02/25/21
119.00,-5.67%,0.01,0.48,0.94,0.09,0.02,+28.57%,58,323,0.18,26.81%,Call,02/26/21
119.50,-6.12%,0.02,0.65,1.28,0.15,-0.23,-60.53%,1,5,0.20,48.50%,Call,02/22/21
120.00,-6.56%,0.01,0.23,0.44,0.01,-0.07,-87.50%,16,52,0.31,21.17%,Call,02/26/21
120.50,-7.01%,0.01,0.45,0.88,0.25,-0.81,-76.42%,1,7,0.14,0.00%,Call,02/18/21
121.00,-7.45%,0.01,0.43,0.85,0.06,-0.07,-53.85%,1,9,0.11,0.00%,Call,02/22/21
121.50,-7.89%,0.01,0.18,0.34,0.19,-0.58,-75.32%,1,10,0.10,0.00%,Call,02/19/21
122.00,-8.34%,0.01,2.51,5.00,0.07,-0.13,-65.00%,2,3,0.67,0.00%,Call,02/25/21
122.50,-8.78%,0.01,0.61,1.21,0.25,-0.76,-75.25%,1,6,0.17,0.00%,Call,02/17/21
123.00,-9.23%,0.01,2.48,4.95,0.69,0.15,+27.78%,1,1,1.00,0.00%,Call,01/28/21
123.50,-9.67%,0.02,2.51,5.00,0.09,-0.05,-35.71%,1,1,1.00,0.00%,Call,02/19/21
124.00,-10.11%,0.01,2.51,5.00,0.10,0.10,unch,1,1,1.00,0.00%,Call,02/08/21
124.50,-10.56%,0.01,2.51,5.00,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
125.00,-11.00%,0.03,2.49,4.95,0.07,0.02,+40.00%,2,1,2.00,0.00%,Call,02/22/21
125.50,-11.45%,0.03,2.52,5.00,0.05,0.05,unch,3,3,1.00,0.00%,Call,02/18/21
130.00,-15.44%,0.01,0.61,1.20,0.07,0.07,unch,1,1,1.00,0.00%,Call,01/25/21
135.00,-19.88%,0.00,2.50,5.00,0.40,0.37,"+1,233.33%",2,4,0.50,0.00%,Call,01/27/21
140.00,-24.32%,0.00,0.27,0.53,0.00,0.00,unch,0,0,0.00,0.00%,Call,N/A
75.00,-33.40%,0.01,0.57,1.12,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
80.00,-28.96%,0.01,0.50,0.98,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
85.00,-24.52%,0.01,0.49,0.96,0.12,0.12,unch,250,250,1.00,0.00%,Put,02/01/21
90.00,-20.08%,0.04,0.50,0.96,0.16,0.16,unch,"1,191","1,166",1.02,0.00%,Put,02/01/21
95.00,-15.64%,0.01,0.16,0.30,0.03,0.03,unch,1,1,1.00,0.00%,Put,01/22/21
100.00,-11.20%,0.02,0.06,0.10,0.00,0.00,unch,0,0,0.00,0.00%,Put,N/A
105.00,-6.76%,0.07,0.66,1.25,0.20,0.15,+300.00%,60,56,1.07,38.92%,Put,02/26/21
108.00,-4.09%,0.20,0.68,1.16,0.24,-0.08,-25.00%,5,21,0.24,27.93%,Put,02/26/21
108.50,-3.65%,0.01,0.67,1.32,0.29,-0.24,-45.28%,9,10,0.90,37.26%,Put,02/23/21
109.00,-3.21%,0.27,0.85,1.42,0.41,0.11,+36.67%,1,14,0.07,28.30%,Put,02/26/21
110.00,-2.32%,0.33,0.92,1.51,0.55,0.06,+12.24%,49,89,0.55,26.38%,Put,02/26/21
111.50,-0.99%,0.25,1.39,2.52,0.99,0.35,+54.69%,12,34,0.35,25.63%,Put,02/26/21
112.00,-0.54%,0.50,1.63,2.75,0.88,0.01,+1.15%,9,110,0.08,20.00%,Put,02/26/21
112.50,-0.10%,0.05,1.58,3.10,0.48,-0.38,-44.19%,6,33,0.18,28.09%,Put,02/24/21
113.00,+0.35%,0.05,2.30,4.55,1.52,-0.05,-3.18%,7,25,0.28,22.56%,Put,02/26/21
113.50,+0.79%,0.30,2.03,3.75,1.80,0.78,+76.47%,1,"3,503",0.00,26.35%,Put,02/25/21
114.00,+1.23%,0.25,2.55,4.85,1.90,0.02,+1.06%,20,232,0.09,17.99%,Put,02/26/21
114.50,+1.68%,0.44,2.72,5.00,2.25,1.11,+97.37%,6,795,0.01,17.52%,Put,02/26/21
115.00,+2.12%,0.15,2.58,5.00,2.57,0.97,+60.62%,51,"1,070",0.05,15.16%,Put,02/26/21
115.50,+2.57%,1.37,3.54,5.70,1.79,0.30,+20.13%,3,74,0.04,29.01%,Put,02/19/21
116.00,+3.01%,1.00,3.38,5.75,2.70,0.03,+1.12%,1,71,0.01,65.03%,Put,02/25/21
116.50,+3.45%,1.88,4.19,6.50,1.86,-1.54,-45.29%,1,32,0.03,25.15%,Put,02/18/21
117.00,+3.90%,2.17,4.59,7.00,2.81,0.35,+14.23%,10,17,0.59,23.64%,Put,02/25/21
117.50,+4.34%,2.50,4.98,7.45,3.73,1.34,+56.07%,2,1,2.00,20.03%,Put,02/22/21
118.00,+4.79%,2.50,4.95,7.40,4.95,1.64,+49.55%,2,7,0.29,70.26%,Put,02/26/21
118.50,+5.23%,3.50,5.80,8.10,0.00,0.00,unch,0,0,0.00,76.91%,Put,N/A
119.00,+5.67%,3.50,5.98,8.45,4.53,4.53,unch,10,10,1.00,76.69%,Put,02/25/21
119.50,+6.12%,4.00,6.45,8.90,0.00,0.00,unch,0,0,0.00,78.33%,Put,N/A
120.00,+6.56%,4.50,6.95,9.40,6.37,1.79,+39.08%,1,2,0.50,80.93%,Put,02/23/21
120.50,+7.01%,5.00,7.48,9.95,0.00,0.00,unch,0,0,0.00,84.50%,Put,N/A
121.00,+7.45%,5.50,7.98,10.45,0.00,0.00,unch,0,0,0.00,87.01%,Put,N/A
121.50,+7.89%,6.00,8.48,10.95,0.00,0.00,unch,0,0,0.00,89.49%,Put,N/A
122.00,+8.34%,6.50,8.95,11.40,0.00,0.00,unch,0,0,0.00,90.87%,Put,N/A
122.50,+8.78%,7.05,9.53,12.00,0.00,0.00,unch,0,0,0.00,95.39%,Put,N/A
123.00,+9.23%,7.55,10.03,12.50,0.00,0.00,unch,0,0,0.00,97.77%,Put,N/A
123.50,+9.67%,8.50,10.98,13.45,0.00,0.00,unch,0,0,0.00,37.53%,Put,N/A
124.00,+10.11%,8.55,11.03,13.50,0.00,0.00,unch,0,0,0.00,102.42%,Put,N/A
124.50,+10.56%,9.05,11.53,14.00,0.00,0.00,unch,0,0,0.00,104.71%,Put,N/A
125.00,+11.00%,10.00,12.48,14.95,0.00,0.00,unch,0,0,0.00,41.54%,Put,N/A
125.50,+11.45%,10.50,12.98,15.45,0.00,0.00,unch,0,0,0.00,42.85%,Put,N/A
130.00,+15.44%,15.00,17.48,19.95,0.00,0.00,unch,0,0,0.00,54.20%,Put,N/A
135.00,+19.88%,19.55,22.03,24.50,0.00,0.00,unch,0,0,0.00,147.39%,Put,N/A
140.00,+24.32%,24.55,27.03,29.50,0.00,0.00,unch,0,0,0.00,165.09%,Put,N/A
"Downloaded from Barchart.com as of 03-01-2021 08:07am CST"
